-10.28,-10.28,-10.28,-10.32,-10.36,-10.32,-10.32,-10.36,-10.36,-10.55,-10.71,-10.16,-10.55,-10.24,-10.2,-10.4,-10.28,-10.36,-10.32,-10.24,-10.4,-10.47,-10.36,-10.36,-10.47,a
-10.43,-10.43,-10.47,-10.43,-10.47,-10.43,-10.51,-10.47,-10.55,-10.59,-10.79,-10.51,-10.51,-10.47,-10.55,-10.55,-10.63,-10.83,-10.4,-10.59,-10.43,-10.43,-10.63,-10.36,-10.43,a
-10.47,-10.43,-10.43,-10.43,-10.43,-10.2,-10.55,-10.63,-10.51,-10.51,-10.59,-10.47,-10.55,-10.55,-10.55,-10.59,-10.67,-10.59,-10.47,-10.55,-10.59,-10.55,-10.51,-10.63,-10.59,a
-10.24,-10.24,-10.24,-10.28,-10.28,-10.16,-10.28,-10.2,-10.24,-10.2,-10.28,-10.47,-10.43,-10.59,-10.28,-9.96,-10.36,-10.2,-10.28,-10.32,-10.32,-10.32,-10.36,-10.36,-10.2,a
-10.28,-10.28,-10.28,-10.32,-10.36,-10.32,-10.32,-10.36,-10.36,-10.55,-10.71,-10.16,-10.55,-10.24,-10.2,-10.4,-10.28,-10.36,-10.32,-10.24,-10.4,-10.47,-10.36,-10.36,-10.47,a
-10.59,-10.43,-10.51,-10.51,-10.36,-10.47,-10.59,-10.32,-10.32,-10.59,-10.4,-10.63,-10.55,-10.36,-10.4,-10.47,-10.47,-10.28,-10.43,-10.32,-10.4,-10.79,-10.4,-10.43,-10.47,a
-10.47,-10.43,-10.43,-10.43,-10.43,-10.2,-10.55,-10.63,-10.51,-10.51,-10.59,-10.47,-10.55,-10.55,-10.55,-10.59,-10.67,-10.59,-10.47,-10.55,-10.59,-10.55,-10.51,-10.63,-10.59,a
-10.47,-10.47,-10.51,-10.43,-10.2,-9.81,-10.43,-10.08,-9.96,-9.89,-10,-10.04,-10.16,-10.04,-10.71,-10.51,-10.51,-10.55,-10.51,-10.43,-10.51,-10.47,-10.51,-10.55,-10.47,a
-10.28,-10.28,-10.28,-10.32,-10.36,-10.32,-10.32,-10.36,-10.36,-10.55,-10.71,-10.16,-10.55,-10.24,-10.2,-10.4,-10.28,-10.36,-10.32,-10.24,-10.4,-10.47,-10.36,-10.36,-10.47,a
-10.04,-10.12,-10.36,-10.87,-9.89,-9.65,-9.73,-9.73,-9.73,-9.73,-9.77,-9.92,-10.04,-9.96,-10.36,-10.4,-10.51,-10.32,-10.32,-10.36,-10.28,-10.24,-10.28,-10.28,-10.28,a
