-10.28,-10.43,-10.47,-10.24,-10.28,-10.59,-10.47,-10.47,-10.28,-10.04,-10.67,-10.4,-10.51,-10.67,-10.47,-10.16,-10.51,-10.63,-10.63,-9.96,-10.47,-10.08,-10.59,-10.16,-10.63,-10.55,-10.71,-10.59,-10.47,-10.16,-10.47,-10.36,-10.63,-10.59,-10.63,-10.47,-10.63,-10.47,-10.63,-10.04,-10.67,-10.32,-10.32,-10.55,-10.59,-10.24,-10.67,-10.59,-10.59,-10.04,-10.71,-10.32,-10.59,-10.47,-10.59,-10.47,-10.59,-10.47,-10.63,-10.08,-10.63,-10.16,-10.59,-10.08,-10.55,-7.77,-10.55,-10.59,-10.83,-10.04,-10.59,-10,-10.63,-10.12,-10.59,-10.55,-10.71,-10.63,-8.87,-10.24,-7.22,-10.2,-6.24,-10.4,-5.92,-10.4,-5.02,-10.51,-6.24,-10.47,-10.55,-10.24,-10.75,-10.51,-10.51,-10.32,-10.63,-10.55,-10.51,-10.28,-10.47,-10.32,-10.63,-10.24,-10.63,-10.43,-10.55,-10.63,-10.63,-10.24,-10.63,-10.28,-10.67,-10.16,-10.51,-10.47,-10.59,-10.12,-10.67,-10.08,-10.4,-10.47,-10.55,-10.75,-10.47,-10.55,-10.4,-10.32,-10.51,-10.67,-10.63,-10.51,-10.59,-10.63,-10.59,-10.63,-10.75,-10.59,-10.55,-10.59,-10.55,-10.71,-10.67,-10.63,-10.67,-10.47,-10.51,-10.51,-10.59,-10.55,-10.63,-10.51,-10.79,-10.51,-10.51,-10.51,-10.47,-10.55,-10.55,-10.63,-10.55,-10.63,-10.4,-10.59,-10.63,-10.67,-10.67,-10.59,-10.51,-10.55,-10.47,-10.4,-10.67,-10.63,-10.55,-10.55,-10.94,-10.59,-10.59,-10.63,-10.63,-10.59,-10.63,-10.4,-10.51,-10.51,-10.59,-10.67
-10.28,-10.43,-10.43,-10.24,-10.28,-10.43,-10.43,-10.47,-10.28,-10.12,-10.71,-10.43,-10.71,-10.59,-10.59,-10.24,-10.47,-10.63,-10.71,-10.12,-10.59,-10.08,-10.67,-10.36,-10.71,-10.51,-10.59,-10.59,-10.59,-10.36,-10.71,-10.36,-10.75,-10.55,-10.67,-10.51,-10.55,-10.51,-10.67,-10.16,-10.67,-10.32,-10.32,-10.47,-10.59,-10.08,-10.59,-10.55,-10.67,-10,-10.71,-10.36,-10.67,-10.36,-10.63,-10.51,-10.67,-10.51,-10.63,-10.16,-10.67,-10.16,-10.71,-10.12,-10.71,-8.67,-10.75,-10.51,-10.79,-10.16,-10.75,-10.08,-10.59,-10.24,-10.63,-10.51,-10.59,-10.51,-8.83,-10.24,-7.18,-10.24,-5.92,-10.51,-6,-10.59,-5.02,-10.55,-6.2,-10.36,-10.67,-10.59,-10.75,-10.55,-10.55,-10.24,-10.63,-10.55,-10.67,-10.36,-10.47,-10.4,-10.51,-10.16,-10.59,-10.51,-10.59,-10.4,-10.63,-10.36,-10.63,-10.36,-10.75,-10.4,-10.55,-10.55,-10.63,-10.16,-10.75,-9.92,-10.4,-10.51,-10.59,-10.32,-10.51,-10.51,-10.59,-10.4,-10.55,-10.63,-10.67,-10.51,-10.63,-10.63,-10.83,-10.67,-10.63,-10.63,-10.59,-10.63,-10.63,-10.55,-10.71,-10.51,-10.55,-10.55,-10.67,-10.79,-10.59,-10.67,-10.63,-10.55,-10.43,-10.75,-10.47,-10.51,-10.59,-10.59,-10.59,-10.67,-10.59,-10.59,-10.47,-10.67,-10.67,-10.51,-10.63,-10.63,-10.59,-10.59,-10.51,-10.59,-10.67,-11.02,-10.75,-10.55,-10.79,-10.63,-10.75,-10.75,-10.59,-10.63,-10.63,-10.67,-10.47,-10.59,-10.59,-10.63
-10.28,-10.47,-10.43,-10.24,-10.28,-10.51,-10.43,-10.51,-10.28,-10.36,-10.55,-10.43,-10.63,-10.2,-10.55,-10.24,-10.43,-10.63,-10.67,-9.96,-10.55,-10.2,-10.59,-10.47,-10.67,-10.47,-10.71,-10.59,-10.47,-10.32,-10.63,-10.43,-10.71,-10.47,-10.67,-10.47,-10.59,-10.43,-10.55,-10.16,-10.55,-10.28,-10.28,-10.4,-10.55,-10.28,-10.63,-10.47,-10.63,-10.16,-10.87,-10.4,-10.63,-10.32,-10.71,-10.4,-10.59,-10.51,-10.79,-10.12,-10.67,-10.2,-10.63,-10.12,-10.67,-7.26,-10.79,-10.55,-10.43,-10.16,-10.59,-10.08,-10.63,-10.2,-10.55,-10.47,-10.71,-10.71,-9.45,-10.28,-7.26,-10.24,-6.24,-10.36,-5.81,-10.55,-5.02,-10.47,-6.24,-10.4,-10.79,-10.43,-10.63,-10.43,-10.55,-10.12,-10.67,-10.4,-10.59,-10.36,-10.47,-10.36,-10.47,-10.32,-10.55,-10.4,-10.59,-10.4,-10.63,-10.28,-10.47,-10.32,-10.71,-10.4,-10.67,-10.51,-10.63,-10.08,-10.75,-10.04,-10.47,-10.51,-10.55,-10.51,-10.47,-10.47,-10.47,-10.36,-10.59,-10.63,-10.63,-10.47,-10.67,-10.71,-10.75,-10.67,-10.79,-10.59,-10.55,-10.63,-10.67,-10.63,-10.87,-10.51,-10.63,-10.51,-10.75,-10.43,-10.83,-10.63,-10.63,-10.59,-10.67,-10.75,-10.75,-10.67,-10.55,-10.67,-10.67,-10.67,-10.51,-10.67,-10.67,-10.71,-10.63,-10.75,-10.63,-10.63,-10.51,-10.63,-10.63,-10.59,-10.71,-10.32,-10.63,-10.51,-10.63,-10.63,-10.75,-10.71,-10.67,-10.51,-10.63,-10.71,-10.51,-10.59,-10.63,-10.63
-10.32,-10.43,-10.43,-10.28,-10.32,-10.51,-10.43,-10.43,-10.32,-10.87,-10.67,-10.4,-10.67,-10.55,-10.59,-10.2,-10.51,-10.63,-10.63,-10.04,-10.59,-10.28,-10.67,-10.47,-10.67,-10.47,-10.47,-10.55,-10.47,-10.36,-10.43,-10.4,-10.67,-10.47,-10.67,-10.4,-10.63,-10.47,-10.59,-10.16,-10.55,-10.32,-10.36,-10.4,-10.59,-10.24,-10.63,-10.51,-10.67,-10.32,-10.71,-10.32,-10.67,-10.16,-10.63,-10.55,-10.63,-10.55,-10.51,-10.08,-10.63,-10.2,-10.47,-10.12,-10.63,-6.35,-10.59,-10.47,-10.32,-10.04,-10.67,-10.08,-10.67,-10.2,-10.67,-10.59,-10.43,-10.55,-8.83,-10.24,-7.18,-10.2,-6.08,-10.4,-5.84,-10.4,-4.98,-10.59,-6.2,-10.4,-10.63,-10.28,-10.67,-10.4,-10.51,-10.04,-10.63,-10.51,-10.59,-10.4,-10.43,-10.36,-10.67,-10.47,-10.59,-10.16,-10.55,-10.75,-10.59,-10.28,-10.55,-10.32,-10.51,-10.43,-10.67,-10.55,-10.59,-10.04,-10.47,-9.92,-10.51,-10.51,-10.59,-10.59,-10.51,-10.55,-10.43,-10.43,-10.55,-10.63,-10.63,-10.51,-10.63,-10.75,-10.63,-10.67,-10.55,-10.63,-10.59,-10.67,-10.71,-10.67,-10.79,-10.43,-10.63,-10.47,-10.63,-10.63,-10.51,-10.67,-10.59,-10.55,-10.67,-10.67,-10.43,-10.59,-10.75,-10.59,-10.67,-10.63,-10.55,-10.71,-10.59,-10.63,-10.59,-10.63,-10.67,-10.75,-10.43,-10.67,-10.43,-10.51,-10.67,-10.51,-10.63,-10.63,-10.67,-10.55,-10.47,-10.55,-10.55,-10.59,-10.59,-10.59,-10.47,-10.59,-10.67,-10.67
-10.36,-10.47,-10.43,-10.28,-10.36,-10.36,-10.43,-10.2,-10.36,-9.89,-10.63,-10.4,-10.83,-10.47,-10.55,-10.28,-10.47,-10.67,-10.55,-10.08,-10.71,-10.24,-10.67,-10.28,-10.71,-10.47,-10.63,-10.59,-10.59,-10.2,-10.83,-10.43,-10.55,-10.4,-10.63,-10.36,-10.63,-10.43,-10.59,-10.16,-10.71,-10.16,-10.36,-10.43,-10.63,-10.04,-10.63,-10.36,-10.67,-10.16,-10.63,-10.47,-10.67,-10.28,-10.67,-10.43,-10.67,-10.36,-10.59,-10.16,-10.63,-10.28,-10.71,-10.2,-10.63,-5.73,-10.2,-10.51,-10.08,-10,-10.55,-10.28,-10.67,-10.28,-10.79,-10.51,-10.51,-10.63,-8.94,-10.36,-7.18,-10.4,-6.08,-10.4,-5.84,-10.32,-5.06,-10.55,-6.24,-10.36,-10.59,-10.43,-10.67,-10.04,-10.59,-10.32,-10.71,-9.73,-10.83,-10.32,-10.4,-10.43,-10.71,-10.32,-10.51,-10.28,-10.63,-10.71,-10.71,-10.24,-10.67,-10.32,-10.51,-10.16,-10.51,-10.51,-10.67,-10.08,-10.75,-9.96,-10.47,-10.55,-10.51,-10.47,-10.51,-10.51,-10.47,-10.43,-10.55,-10.63,-10.63,-10.59,-10.67,-10.63,-10.63,-10.63,-10.71,-10.59,-10.59,-10.63,-10.67,-10.75,-10.47,-10.63,-10.63,-10.51,-10.75,-10.79,-10.59,-10.51,-10.63,-10.67,-10.67,-10.55,-10.51,-10.59,-10.63,-10.63,-10.59,-10.67,-10.55,-10.71,-10.51,-10.63,-10.63,-10.67,-10.63,-10.71,-10.51,-10.67,-10.55,-10.59,-10.67,-10.63,-10.67,-10.67,-10.67,-10.59,-10.51,-10.47,-10.43,-10.32,-10.51,-10.47,-10.32,-10.36,-10.59,-10.59
-10.32,-10.43,-10.2,-10.16,-10.32,-10.47,-10.2,-9.81,-10.32,-9.65,-10.75,-10.43,-11.06,-10.47,-10.55,-10.28,-10.47,-10.59,-10.67,-10.04,-10.55,-10.24,-10.55,-10.36,-10.67,-10.16,-10.79,-10.79,-10.43,-10.2,-10.55,-10.32,-10.63,-10.24,-10.71,-10.24,-10.59,-10.47,-10.71,-10.2,-10.67,-10.12,-10.32,-10.4,-10.67,-9.96,-10.67,-10.47,-10.04,-10.24,-10.75,-10.24,-10.59,-10.28,-10.63,-10.43,-10.67,-10.4,-10.63,-10.2,-10.67,-10.16,-10.51,-10.24,-10.67,-5.49,-9.85,-10,-7.73,-10.24,-10.71,-10.2,-10.94,-10.4,-10.47,-10.43,-10.63,-10.55,-9.02,-10.24,-7.1,-10.2,-6.04,-10.4,-5.84,-10.63,-5.02,-10.67,-6.16,-10.47,-10.51,-10.51,-10.75,-10.24,-10.59,-10.32,-10.67,-9.89,-10.67,-10.36,-10.55,-10.43,-10.59,-10.32,-10.43,-10.16,-10.59,-10.71,-10.87,-9.85,-10.63,-10.28,-10.59,-10.36,-10.67,-10.43,-11.14,-10.2,-10.51,-9.96,-10.43,-10.51,-10.28,-10.36,-10.51,-10.55,-10.47,-10.51,-10.47,-10.71,-10.59,-10.4,-10.63,-10.63,-10.71,-10.63,-10.63,-10.67,-10.55,-10.67,-10.67,-10.79,-10.51,-10.59,-10.59,-10.59,-10.59,-10.59,-10.59,-10.71,-10.51,-10.63,-10.79,-10.75,-10.75,-10.63,-10.67,-10.63,-10.59,-10.67,-10.59,-10.71,-10.59,-10.67,-10.67,-10.63,-10.63,-10.79,-10.55,-10.63,-10.4,-10.59,-10.67,-10.59,-10.67,-10.59,-10.67,-10.63,-10.67,-10.63,-10.51,-10.75,-10.63,-10.4,-10.36,-10.51,-10.67,-10.59
-10.32,-10.51,-10.55,-10.28,-10.32,-10.59,-10.55,-10.43,-10.32,-9.73,-10.71,-10.43,-10.4,-10.83,-10.55,-10.16,-10.55,-10.67,-10.67,-9.81,-10.79,-10,-10.51,-10.36,-10.67,-9.57,-10.59,-10.32,-10.63,-10.24,-10.51,-10.36,-10.55,-10.2,-10.71,-10.36,-10.55,-10.24,-10.67,-10.2,-10.71,-10.04,-10.4,-10.32,-10.59,-9.96,-10.71,-10.67,-11.06,-10.32,-10.67,-10.32,-10.71,-10.28,-10.59,-10.4,-10.63,-10.32,-10.59,-10.12,-10.75,-10.28,-10.71,-10.47,-10.63,-5.37,-8.67,-9.53,-7.41,-10,-10.55,-10.28,-10.71,-10.51,-9.77,-9.49,-10.55,-10.36,-8.87,-10.28,-7.26,-10.16,-6,-9.92,-5.49,-10.24,-5.02,-10.59,-6.32,-10.51,-10.75,-10.43,-10.63,-9.89,-10.55,-10.16,-10.59,-10.28,-10.87,-10.36,-10.43,-10.32,-10.55,-10.32,-10.55,-10.32,-10.63,-10.63,-10.55,-10.04,-10.55,-10.4,-10.36,-10.08,-10.55,-10.47,-10.63,-10.28,-10.75,-9.96,-10.75,-10.47,-10.63,-10.51,-10.51,-10.55,-10.43,-10.4,-10.63,-10.71,-10.59,-10.79,-10.63,-10.63,-10.67,-10.67,-10.59,-10.63,-10.59,-10.63,-10.67,-10.63,-10.55,-10.51,-10.67,-10.67,-10.67,-10.59,-10.67,-10.55,-10.63,-10.71,-10.59,-10.59,-10.47,-10.63,-10.51,-10.71,-10.63,-10.71,-10.55,-10.59,-10.59,-10.67,-10.75,-10.63,-10.67,-10.51,-10.51,-10.51,-10.47,-10.59,-10.67,-10.67,-10.63,-10.51,-10.63,-10.59,-10.63,-10.47,-10.75,-10.59,-10.67,-10.43,-10.47,-10.55,-10.51,-10.63
-10.36,-10.47,-10.63,-10.2,-10.36,-10.32,-10.63,-10.08,-10.36,-9.73,-10.59,-10.43,-10.75,-10.4,-10.51,-10.16,-10.63,-10.79,-10.71,-9.38,-10.71,-9.53,-10.63,-10.28,-10.71,-8.9,-10.67,-9.96,-10.75,-10.08,-10.55,-10.4,-10.59,-10.2,-10.63,-10.2,-10.59,-10.32,-10.67,-10.16,-10.71,-10.08,-10.36,-10.4,-10.55,-9.96,-10.59,-10.63,-10.63,-10.24,-10.79,-10.4,-10.67,-10.24,-10.63,-10.36,-10.67,-10.36,-10.59,-10.24,-10.59,-10.28,-10.51,-10.24,-10.16,-4.67,-7.53,-8.63,-7.37,-10.4,-10.32,-10.63,-10.59,-10.16,-8.12,-9.26,-10.71,-10.08,-8.98,-10.24,-7.49,-10.12,-5.49,-10.4,-5.65,-10.4,-4.98,-10.36,-6.16,-10.4,-10.71,-10.55,-10.36,-9.96,-10.63,-10.24,-10.87,-10.12,-10.55,-10.36,-10.47,-10.43,-10.51,-10.32,-10.63,-10.12,-10.55,-10.63,-10.63,-9.96,-10.71,-10.4,-10.67,-10.24,-10.59,-10.43,-10.51,-10.2,-10.47,-9.96,-10.47,-10.47,-10.55,-10.55,-10.55,-10.55,-10.47,-10.51,-10.59,-10.67,-10.63,-10.47,-10.63,-10.51,-10.71,-10.71,-10.59,-10.67,-10.59,-10.63,-10.67,-10.79,-10.67,-10.51,-10.55,-10.55,-10.67,-10.59,-10.9,-10.59,-10.59,-10.55,-10.51,-10.75,-10.63,-10.63,-10.63,-10.55,-10.59,-10.67,-10.63,-10.83,-10.59,-10.67,-10.79,-10.59,-10.67,-10.4,-10.51,-10.71,-10.75,-10.63,-10.71,-10.94,-10.67,-10.51,-10.63,-10.59,-10.87,-10.75,-10.87,-10.43,-10.47,-11.02,-10.51,-10.75,-10.59,-10.55
-10.36,-10.55,-10.51,-10.24,-10.36,-10.32,-10.51,-9.96,-10.36,-9.73,-10.51,-10.51,-10.83,-10.67,-10.79,-10.12,-10.67,-10.63,-10.63,-9.1,-10.59,-9.18,-10.71,-10.24,-10.63,-8.9,-10.59,-9.61,-10.71,-10.16,-10.75,-10.24,-10.63,-10.12,-10.75,-10.2,-10.43,-10.4,-10.71,-10.08,-10.55,-10.08,-10.36,-10.36,-10.59,-9.96,-10.47,-10.28,-10.59,-10.32,-11.06,-10.2,-10.83,-10.43,-11.02,-10.43,-10.67,-10.28,-10.43,-10.51,-10.67,-10.32,-10.67,-10.4,-9.92,-4.82,-6.79,-6.63,-7.26,-10.32,-10.12,-10.63,-9.18,-10.47,-7.1,-9.02,-10.71,-9.34,-8.9,-10.2,-7.37,-10.32,-5.88,-10.47,-5.61,-10.71,-5.02,-10.43,-6.08,-10.2,-10.79,-10.4,-10.51,-9.89,-10.59,-10.12,-10.71,-7.49,-10.67,-10.55,-10.43,-10.28,-10.59,-10.43,-10.71,-10.28,-10.55,-10.2,-10.63,-9.92,-10.59,-10.36,-10.55,-10.08,-10.43,-10.47,-10.63,-10.24,-10.47,-10.04,-10.63,-10.55,-10.59,-10.71,-10.47,-10.4,-10.43,-10.55,-10.71,-10.63,-10.83,-10.79,-10.67,-10.71,-10.71,-10.63,-10.67,-10.63,-10.59,-10.63,-10.67,-10.71,-10.51,-10.59,-10.79,-10.59,-10.51,-10.75,-10.47,-10.71,-10.59,-10.63,-10.87,-10.71,-10.59,-10.67,-10.71,-10.67,-10.67,-10.67,-10.51,-10.59,-10.55,-10.75,-10.98,-10.59,-10.59,-10.71,-10.47,-10.67,-10.83,-10.55,-10.63,-10.63,-10.63,-10.71,-10.59,-10.83,-10.32,-10.24,-10.87,-10.75,-10.59,-10.83,-10.43,-10.55,-10.67,-10.67
-10.55,-10.59,-10.51,-10.2,-10.55,-10.59,-10.51,-9.89,-10.55,-9.73,-10.59,-10.55,-10.71,-10.63,-10.59,-10.16,-10.67,-10.67,-10.67,-8.71,-10.47,-8.87,-10.55,-10.16,-10.63,-8.79,-10.28,-9.06,-10.67,-10.04,-10.63,-10.24,-10.71,-10.16,-10.59,-10.32,-10.63,-10.16,-10.55,-10.08,-10.55,-10.08,-10.36,-10.36,-10.59,-10.04,-10.83,-10.79,-10.51,-10.32,-10.94,-10.4,-10.67,-10.2,-10.71,-10.28,-10.67,-10.32,-9.73,-10.67,-10.55,-10,-10.75,-10.24,-8.28,-4.79,-6.75,-5.92,-7.26,-9.61,-9.41,-10.12,-8,-10.24,-7.18,-7.37,-10.63,-8.2,-8.67,-10.28,-7.49,-10.28,-6.12,-10.16,-6,-10.32,-5.02,-10.59,-6.16,-10.32,-10.98,-10.47,-10.43,-10.08,-10.55,-8.71,-10.79,-3.53,-10.59,-10.32,-10.43,-10.36,-10.83,-10.79,-10.67,-10.32,-10.79,-10.59,-10.51,-9.96,-10.83,-10.36,-10.79,-10.12,-10.51,-10.4,-10.63,-9.85,-10.79,-9.89,-10.51,-10.51,-10.55,-10.59,-10.63,-10.63,-10.43,-10.67,-10.55,-10.59,-10.75,-11.38,-10.67,-10.67,-10.71,-10.67,-10.67,-10.67,-10.71,-10.59,-10.59,-10.67,-10.4,-10.55,-10.59,-10.59,-10.75,-11.02,-10.51,-10.59,-10.67,-10.71,-10.4,-10.47,-10.71,-10.59,-10.67,-10.59,-10.67,-10.63,-10.55,-10.63,-10.55,-10.67,-10.51,-10.75,-10.63,-10.71,-10.63,-10.63,-10.55,-10.43,-10.63,-10.43,-10.63,-10.83,-10.75,-10.59,-10.16,-10.71,-10.75,-10.71,-10.87,-10.63,-10.63,-10.59,-10.55,-10.51
